place_id,name,address,latitude,longitude,rating,user_ratings_total,price_level,cuisine,types,phone,website,url,scrape_timestamp
ChIJq6qqqq-_wjsR6aOhS4Ja0wo,SAISH BIRYANI HOUSE,"Ishwar Parvati so.flat, Bhelkenagar, Kothrud, Pune",18.5038835,73.8084265,4.9,166.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 98234 62222,,,2025-10-18T11:23:12.201125
ChIJe5SHZYyVwjsR0dNUHHAW2rI,Dwarka Pure Veg Restaurant,"Front side of Dhone Ford Service Centre, Mumbai Bangalore Highway, Warje Flyover, Warje, Pune",18.4778776,73.8068136,4.4,206.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 95185 30957,https://kuula.co/share/collection/7Zr09?logo=1&info=1&fs=1&vr=0&sd=1&thumbs=1,,2025-10-18T11:23:12.501515
ChIJCe1MYDa-wjsRT5T94gvcuH0,"OASIS RESTAURANT, BAR & BANQUETS","104, 5, NDA Pashan Rd, Chandani Chowk, Warje, Pune",18.4980356,73.7875612,4.1,4884.0,2.0,Indian,"restaurant, bar, food, point_of_interest, establishment",+91 95522 30101,,,2025-10-18T11:23:12.879726
ChIJJ7iXuIO_wjsR2izPi59aWGw,Jogeshwari Pure Veg,"Jva Mall, Warje Jakat Naka, Karvenagar, Pune",18.4848238,73.8114677,3.6,196.0,,Indian,"restaurant, food, point_of_interest, establishment",,,,2025-10-18T11:23:13.223516
ChIJ81h22Gq_wjsRfGbW_UnwGpE,"Youth's addaa - Best Indian Chinese restaurant in Warje, Pune","Shop-3, Building-A, Prestise Point Building, Bengaluru - Mumbai Hwy, AtulNagar Phase I, Atul Nagar, Warje, Pune",18.4891189,73.7924601,4.6,73.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 97640 01125,,,2025-10-18T11:23:13.548190
ChIJz8SPIS2_wjsRXv2Mi3b8NxY,Nazish Udupi Cafe,"Mumbai, FQQW+478, Pune Banglore Highway Pashan Exit, near Shell Petrol Pump, Motiram Nagar, Warje, Pune",18.487818,73.7957192,4.0,243.0,,Indian,"restaurant, food, point_of_interest, establishment",,,,2025-10-18T11:23:13.944212
ChIJucJ9tnC_wjsRDG8fKpF-FGQ,Satvik Misal House,"Dahanukar Colony, Kothrud, Pune",18.4955959,73.8103868,3.8,395.0,1.0,Indian,"restaurant, food, point_of_interest, establishment",,,,2025-10-18T11:23:14.251314
ChIJt5NGPN2_wjsRG_N6OlbPcUg,Malhar biryani house,"Varad Laxmi plaza, Shed No. 1, Near IDBI Bank, Mumbai-Bangalore Highway, Warje, Haveli, Pune",18.487286,73.7950079,4.9,8.0,,Indian,"restaurant, food, point_of_interest, establishment",,,,2025-10-18T11:23:14.566015
ChIJi9DAUm-_wjsR0czzC75JReE,Idliplex - Annawali Idli,"B-804, WOOD ROYALE, behind Wonder Futura, Jijai Nagar, Kothrud, Pune",18.4992496,73.78878510000001,4.7,38.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 93569 12447,http://idliplex.dotpe.in/,,2025-10-18T11:23:14.911250
ChIJQyO04FS_wjsRLkiYWn4ZlXg,DVG Benne Dosa Kothrud,"Shop Shop no 1&2, Keystone Business Hub, Ground Floor, 2, DP Rd, Ganesh Nagar, Pune",18.5018236,73.8103417,3.7,533.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 91758 78758,https://www.dvgbennedosa.com/,,2025-10-18T11:23:15.180751
ChIJ5zExXNa_wjsRPqv9_VWlFzg,Warje,"Near, Mumbai Bangalore Highway, Malawadi Warje Flyover, near Hotel Swarna, Warje, Pune",18.4821173,73.8016531,4.2,3167.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",,,,2025-10-18T11:23:15.461371
ChIJWcHLHAC_wjsR5H_y_TGIc6Q,THE MALABAR KITCHEN,"Karve Rd, beside Kothrud Bus Stand Road, Chaitanya Nagar, Kothrud, Pune",18.5004686,73.8138702,4.4,134.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 73877 44391,https://malabarrestaurant.org/,,2025-10-18T11:23:22.387573
ChIJy9NFZAC_wjsRsa2FPuSt1G0,Ved Pure Veg,"MANGALMURTI COMPLEX, Sinhgad Rd, Pune Okayama Friendship Garden, Dattawadi, Pune",18.4896766,73.8319894,4.6,138.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 82081 06537,,,2025-10-18T11:23:22.679378
ChIJMeifQwC_wjsRVU5bargH54Y,Bangalore canteen Karve Nagar,"Vibhav Cooperative Housing Society, Raghukul Society, Ganesh Nagar, Karvenagar, Pune",18.4930753,73.82513329999999,4.2,542.0,,Indian,"restaurant, food, point_of_interest, establishment",,,,2025-10-18T11:23:23.016405
ChIJ6TtTCoK_wjsRl3i_Npv0Sl0,HOB RESTAURANT AND CAFE,"DP Rd, behind Roots 9 hotel, Vakil Nagar, Karvenagar, Pune",18.4998062,73.8354712,4.4,278.0,,Indian,"cafe, restaurant, food, point_of_interest, establishment",+91 80073 46656,,,2025-10-18T11:23:23.314941
ChIJO5na-ty_wjsROvSCXE2GpGA,Gurudatta Pure Veg,"114/B, Bus Stop, 114/B, Warje Malwadi Rd, opposite Karve Nagar, Hingne Budrukh, Karvenagar, Pune",18.489465,73.8149504,4.1,1278.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 77560 72556,,,2025-10-18T11:23:23.639976
ChIJTZmAofO_wjsR2paj28Ypk3c,Multi Spice,"46/2, off Mhatre Bridge, opp. Siddhi Gardens, Vakil Nagar, Karvenagar, Pune",18.5015924,73.83461729999999,4.1,8045.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 77220 48837,http://www.multispice.co.in/,,2025-10-18T11:23:23.900830
ChIJsZ_uoMO_wjsRTjZIY91HghA,Pruthvi Vegetarianism,"Lane Number 4, Karve Rd, Happy Colony, Kothrud, Pune",18.4945077,73.81354929999999,4.1,8173.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 98228 70743,https://www.zomato.com/pune/pruthvi-vegetarianism-kothrud/order?disableOpenApp=1&fsc=1&utm_source=google&utm_medium=zomato_amp&utm_campaign=11321&_gl=1*linuj9*_ga*RzdhMmtHVE5LRmFuRzZNRUxWTVFhUG1IRGxJM09KWlZQT2E3ZGhZRFdWYXRYVmNjY1MyQUNuT0lkbU55YnNVdA..,,2025-10-18T11:23:24.175054
ChIJ1fUCJ-e_wjsRn4adZypaxcs,"Nation 52 Restro Lounge Bar, Pune","FRQC+4JW, Cummins College, Rajaram Bridge, Karvenagar, Pune",18.4873599,73.8210435,4.1,2967.0,2.0,Indian,"bar, restaurant, food, point_of_interest, establishment",+91 79722 02151,,,2025-10-18T11:23:24.488438
ChIJ5U40Euq_wjsRwCa7gEqSvpw,Barometer,"Chintaman Pride 12/7, City Pride Road",18.4988544,73.8194031,4.5,8943.0,3.0,Indian,"restaurant, food, point_of_interest, establishment",,https://linktr.ee/Barometerpune,,2025-10-18T11:23:24.787468
ChIJBdjZKuu_wjsRpsPqJlAIJHM,Malgudi Tiffins,"Sr. no 7, siddhi garden, DP Rd, beside siddhi garden, Vakil Nagar, Kothrud, Pune",18.5025504,73.83528780000002,4.0,5933.0,2.0,Indian,"cafe, restaurant, food, store, point_of_interest, establishment",+91 95183 95512,https://wa.me/+919518395512,,2025-10-18T11:23:25.065658
ChIJzTz6IgC_wjsRWv6zPu0elfY,Spice stories,"Raghuraj, Deenanath Mangeshkar Hospital Road, Indiranagar Society, Vakil Nagar, Erandwane, Pune",18.5039008,73.83091019999999,4.7,107.0,,Indian,"restaurant, food, point_of_interest, establishment",,,,2025-10-18T11:23:25.409443
ChIJL1ve0di_wjsRks6iYDhn5eU,PUNE MISAL HOUSE,"Pune Misal House, Sujal Apartments, opp Shubharambh Lawns, D P Road Mhatre Bridge, Vakil Nagar, Erandwane, Nalstop, opp. Roots 9, near Deenanath Mangeshkar Hospital, Pune",18.5002755,73.83417109999999,4.4,3119.0,2.0,Indian,"restaurant, point_of_interest, food, establishment",+91 70204 90094,,,2025-10-18T11:23:25.736288
ChIJfwQSi-O_wjsRDr6VFt2e7BY,"The Chandralok Kitchen Bar-Family & Pet-Friendly, Cosy Couple-Friendly | Birthday & Corporate Party Venue, in Karve Nagar","Chandralok restaurant, Cummins College Rd, next to Mahalaxmi Lawns, near Rajaram Bridge, Karvenagar, Pune",18.4865174,73.8258464,4.1,1907.0,2.0,Indian,"bar, restaurant, point_of_interest, food, establishment",+91 95528 78788,,,2025-10-18T11:23:26.003936
ChIJPfAvlpWVwjsRRY-ooJo6gx8,Naadbramha Idli Sun City,"Shop No 1, Indraprastha Phase 2, Sinhgad Rd, opposite HDFC Bank, Sun City, Anand Nagar, Pune",18.4763953,73.8175825,4.5,108.0,,Indian,"restaurant, point_of_interest, food, establishment",+91 92098 43995,https://naadbramha.com/,,2025-10-18T11:23:26.315253
ChIJWb5J3su_wjsRMA0beyqyQrM,Shree Uphar Gruh,"Shop no. :- 1& 2 Shree Vishnu Complex Infront of P L Despande Garden, Sinhgad Rd, Pune",18.4937912,73.8355705,4.2,251.0,2.0,Indian,"restaurant, point_of_interest, food, establishment",+91 90283 44189,,,2025-10-18T11:23:26.640752
ChIJBwc7vfO_wjsR2RyWIeBjuoE,Mourya Kitchen | Bar | Banquet,"100 Ft, DP Rd, Opp Siddhi Garden, Erandwane, Pune",18.5013803,73.8344216,3.9,3548.0,2.0,Indian,"meal_takeaway, bar, restaurant, point_of_interest, food, establishment",+91 96575 75704,,,2025-10-18T11:23:26.912836
ChIJefyVa7i_wjsRUNI_fmK1Edk,Simply South,"Shop No:6,Kankeshwar Society ,Sr No:85, PL No.1E, Opp Sutar Hospital, Bhelkenagar, Kothrud, Pune",18.5038524,73.8082783,3.8,1369.0,1.0,Indian,"restaurant, point_of_interest, food, establishment",+91 96579 94102,,,2025-10-18T11:23:27.255979
ChIJeTB_gle_wjsRonXLr7zx3xI,Deep's Biryani Masala,"Shop No. 18, SHIVTARA GARDEN SOCIETY, Sangeetkar Shrikant Thakare Rd, near Paranjpe School, Shivatara Garden Society, Chaitanya Nagar, Kothrud, Pune",18.5018717,73.80584910000002,4.6,187.0,,Indian,"restaurant, point_of_interest, food, establishment",+91 78209 11019,,,2025-10-18T11:23:27.594817
ChIJpVNvDMq_wjsRdPbLdXSlgqU,Fakkad Foods by Ambar Karve,"Shop no. 15,Madhuban B, near Tathavade Udyan, Karvenagar, Pune",18.4932872,73.82596989999999,4.2,1013.0,2.0,Indian,"restaurant, point_of_interest, food, establishment",+91 70301 55556,http://fakkadfoods.com/,,2025-10-18T11:23:27.850850
ChIJ1RAVSgC_wjsRlxF_tECgI4A,Rameshwara Cafe,"Kumar Parisar, Sangeetkar Shrikant Thakare Rd, Sahajanand Society Part 1, Chaitanya Nagar, Kothrud, Pune",18.4969163,73.8022836,4.3,24.0,,Indian,"restaurant, point_of_interest, food, establishment",,,,2025-10-18T11:23:28.135280
ChIJc04dEJy_wjsRAvNnqFTzgTQ,Darvesh Biryani House,"Lane No. 4 Canol, Road, Karvenagar, Pune",18.4897728,73.81753929999999,4.1,94.0,,Indian,"restaurant, point_of_interest, food, establishment",+91 90751 13988,,,2025-10-18T11:23:28.412940
ChIJR5eLYOW_wjsR6zEHSIcVdks,P K Biryani House| Original P K Biryani| Since 2009| Best Biryani,"Shop No 12, Param Complex, 100 DP Road, Rajaram Bridge, near Pangat Restaurant, Karvenagar, Pune",18.492522,73.8286621,3.9,3498.0,2.0,Indian,"restaurant, point_of_interest, food, establishment",+91 98220 26463,https://kuula.co/share/collection/7bKfk?logo=1&info=1&fs=1&vr=0&sd=1&thumbs=1,,2025-10-18T11:23:28.706065
ChIJyR7kB6q_wjsRc9W-8ToF_Vg,House Of Bamboo Restaurant,"DP Rd, near Shubharambh Lawns, behind Roots 9, Vakil Nagar, Erandwane, Pune",18.4998845,73.8353458,4.9,7.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 80073 46656,,,2025-10-18T11:23:28.973255
ChIJAxdya6q_wjsRpwni_tZ5ypM,Kwality Family Resto Bar,"Karishma Complex Commercial Complex, 17/2, Late GA Kulkarni Path, Kothrud, Pune",18.5035606,73.8216059,4.1,806.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 91720 39760,https://kwalityfamilyrestobar.com/branches/,,2025-10-18T11:23:29.285940
ChIJBUZsE3i_wjsReFoa4E4H6IQ,The burger cafe,"Vedant nagar, Dnydeep Colony, Sridhar Colony, Karvenagar, Pune",18.4871885,73.8205136,3.7,628.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 82084 50625,https://magicpin.in/Pune/Karve-Nagar/Restaurant/Spice-N-Grill-Mini-Restro/store/15b140a/?utm_source=gbp,,2025-10-18T11:23:29.551067
ChIJz1s194G_wjsR6o-cUy81xsY,Yesur Veg Non-Veg,"Shop no. 6, A-J Avenue, Aj Avenue, Cummins College Rd, Karvenagar, Pune",18.4869697,73.8202459,4.5,118.0,,Indian,"restaurant, food, point_of_interest, establishment",,,,2025-10-18T11:23:29.835477
ChIJnbywXAC_wjsRTlIsj_B78Nc,Rameshwar South Indian Cafe,"Shop No. 32, KARISHMA COMPLEX, Karve Rd, Sangam Shree Society, Kothrud, Pune",18.5026424,73.8217021,3.9,74.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 75749 09909,,,2025-10-18T11:23:30.136643
ChIJ3aveO--_wjsR3l-yRPSWJvA,Ruchi Snacks,"FRVG+P4F, Samarth Rd, Mahadeo Sadan, Raghukul Society, Ganesh Nagar, Karvenagar, Pune",18.494302,73.8253124,4.1,1144.0,1.0,Indian,"meal_takeaway, restaurant, food, point_of_interest, establishment",+91 99751 57898,,,2025-10-18T11:23:30.392195
ChIJ9wS2rSG_wjsRtgzwxYefSac,Haldiram's,"Bus Stop, Shop No. 137/7/50, Apte Colony, Narveer Tanaji Malusare Rd, near Hingane Home Colony, Hingne Khurd, Pune",18.4801377,73.82535109999999,4.8,27.0,2.0,Indian,"store, restaurant, food, point_of_interest, establishment",+91 70300 00146,https://www.haldirams.com/,,2025-10-18T11:23:30.709752
ChIJ00qUnZu_wjsRQip01UOkTJ8,Hotel sharyat,"Shop no.1, Chandangad Apartments, Rahul Nagar, Kothrud, Pune",18.5000452,73.8158961,4.7,48.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 84828 21222,,,2025-10-18T11:23:31.001740
ChIJjYNjn7e_wjsRhTCYFzz3PVs,Naadbramha Idli Warje,"411, NDA Rd, Dangat Patil Nagar, Shivane, Pune",18.4803813,73.80227780000001,4.4,133.0,,Indian,"lodging, restaurant, food, point_of_interest, establishment",+91 83290 87825,https://naadbramha.com/,,2025-10-18T11:23:31.289917
ChIJYZm3Vdy_wjsRqv4yNLUei-8,A-1 Chapati centre,"Poonam Plaza, Canal Rd, Hingne Budrukh, Karvenagar, Pune",18.4886526,73.8153511,4.0,59.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 99705 82260,,,2025-10-18T11:23:31.659155
ChIJv2twqta_wjsR_w4TZ4n05oQ,Kaveri Sea Food,"134, Shri Krishna Kunj, 1, Mumbai Pune Bypass Rd Flyover, Warje, Pune",18.4843823,73.80074019999999,3.8,2557.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 84110 39009,,,2025-10-18T11:23:31.969314
ChIJ-Yz8eu3BwjsRJBi1IDCyPGg,BALAJI IDLI GRUHA,"Barate Empire Shop No.6, Vikas Mitra mandal, Canal Rd, Karvenagar, Pune",18.4888534,73.816526,4.3,385.0,1.0,Indian,"restaurant, food, point_of_interest, establishment",+91 77961 84234,http://balajiidligruha.in/,,2025-10-18T11:23:32.355311
ChIJfx6HXOW_wjsRGxOnb10q8D4,Rassa Jasa Hawa Tassa,"Near Rajaram Bridge, 100 feet, DP Rd, opp. United Western Co-Operative Society, Karvenagar, Pune",18.491462,73.828779,3.7,1453.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 88066 77500,,,2025-10-18T11:23:32.683344
ChIJyYlfzOq_wjsR3JYvPWQ-x74,Mankar Dosa,"155/B, Warje Malwadi Rd, Kothrud, Pune",18.5034059,73.8202529,3.9,2068.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 98501 92939,https://www.mankardosa.com/,,2025-10-18T11:23:33.100496
ChIJwVbZ0oa_wjsRHsGfBALQpvQ,Ishan Pure Veg Restaurant,"Ishan Pure Veg Restaurant, Vishnupriya Apartment, Sinhgad Rd, opposite Water Works, Shivaprasad Housing Society, Dattawadi, Pune",18.4980587,73.84080589999999,4.5,2354.0,2.0,Indian,"restaurant, point_of_interest, food, establishment",+91 98903 20150,,,2025-10-18T11:23:37.456042
ChIJq6quDRnAwjsRTbrHJ-_6bS8,Nagbrahma,"Mutha Apartment, Adinath Society, Parsanees Colony, Maharshi Nagar, Pune",18.4921205,73.8613405,4.3,5114.0,1.0,Indian,"restaurant, point_of_interest, food, establishment",+91 98601 91908,,,2025-10-18T11:23:37.734333
ChIJn2f554nBwjsRJFkwaT6sVpc,Yumma Swami,"opposite Ratna Building, Mukund Nagar, Pune",18.4965163,73.86019379999999,4.1,1443.0,2.0,Indian,"restaurant, point_of_interest, food, establishment",+91 77740 00486,,,2025-10-18T11:23:38.023021
ChIJvwFpqTbrwjsRn1uO0h8BVH8,Pune Adda,"Crystal Corporate, Bibwewadi Kondhwa Rd, opposite Light House, Vasant Baug, Market Yard, Gultekadi, Pune",18.4811276,73.8623527,4.3,827.0,,Indian,"restaurant, point_of_interest, food, establishment",+91 77580 88597,,,2025-10-18T11:23:38.334737
ChIJ-cE3FFPBwjsRj2IwKtkxjEY,Rameshwar South Indian Cafe - Sahakar Nagar,"Shop No. 9, pacific Heights, opposite pune peoples bank, Sahakar Nagar, Parvati Paytha, Pune",18.48511,73.849738,3.8,53.0,,Indian,"restaurant, point_of_interest, food, establishment",,,,2025-10-18T11:23:38.649585
ChIJ5enp5ju_wjsRbHlmqhTavAk,INDRA'S BIRYANI AND TANDOORI | Best Biryani and Tandoori in Pune,"Besides Vishnu Ji ki Rasoi, DP Rd, opposite Mhatre Bridge, Vakil Nagar, Erandwane, Pune",18.5006058,73.83488419999999,4.3,80.0,,Indian,"restaurant, point_of_interest, food, establishment",,https://www.instagram.com/indras_biryani_and_tandoori?igsh=ZjhoeHM2N2JxMDYw,,2025-10-18T11:23:38.956590
ChIJ1QM6pXnBwjsRTwQqjh0kN2E,North 37 Dhaba,"Shop no 5, Shankar Rao Lohane Marg, Mukund Nagar, Pune",18.4966978,73.8632241,4.6,355.0,1.0,Indian,"restaurant, point_of_interest, food, establishment",+91 95295 88736,,,2025-10-18T11:23:39.254965
ChIJQ195F_e_wjsRG-QSrESlumc,Sawai Veg,"Plot No 14A, Survey No 120, Devgiri Apartment, Sinhgad Rd, Sarita Vihar, Dattawadi, Pune",18.4956933,73.8376449,4.1,6570.0,2.0,Indian,"restaurant, point_of_interest, food, establishment",+91 80073 82004,http://sawaiveg.com/,,2025-10-18T11:23:39.571685
ChIJo8iJc_zrwjsRYTUCja5oQ4A,Yenna Dosa - South Indian restaurant in pune,"Otta no 248, FVC7+89G Yenna Dosa, Kothari blocks, Vasant Baug, Sangam Society, Bibwewadi, Pune",18.4784677,73.8604865,4.2,3341.0,2.0,Indian,"restaurant, point_of_interest, food, establishment",+91 75229 09090,https://yennadosa.com/,,2025-10-18T11:23:39.977112
ChIJBR2HMQDBwjsRIZB4zBCbTSU,Venkateshwara Bhuvan,"FVQ5+R8P, Adinath Society, Parsanees Colony, Maharshi Nagar, Pune",18.4895865,73.8583393,4.7,75.0,,Indian,"restaurant, point_of_interest, food, establishment",,,,2025-10-18T11:23:40.276448
ChIJ4WIUPi_BwjsRVdXLkzwftaM,Amma Pakoda,"Co-op Soc, Maniratna Complex, Shop 1 2 New, Aranyeshwar Padmavati Rd, Corner, Pune",18.4863372,73.8538682,4.1,392.0,,Indian,"restaurant, point_of_interest, food, establishment",+91 84848 25234,,,2025-10-18T11:23:40.565240
ChIJ7Tjvzh3AwjsRMrS7_pAYgnY,Nimantran Restaurant & Bar,"692/A/3C, next to Pushpa Mangal Karyalaya, Vasant Baug, Prem Nagar, Bibwewadi, Pune",18.4862639,73.858857,4.1,6204.0,2.0,Indian,"meal_delivery, bar, restaurant, point_of_interest, food, establishment",+91 83080 09009,https://www.nimantranrestaurant.com/,,2025-10-18T11:23:40.882567
ChIJ71kXtBDAwjsRCicd5q9lATQ,Laa Unico,"FVW5+MP6, Arihant Aura, Gultekdi Rd, above Comet Stationary, Mukund Nagar, Pune",18.4966797,73.85912809999999,4.3,5694.0,3.0,Indian,"restaurant, food, point_of_interest, establishment",+91 96895 45544,http://bookviachat.com/id/laaunico,,2025-10-18T11:23:41.198492
ChIJy-Hk4E_BwjsRNjlHAKOS5Vs,BOX8 - India's Largest Desi Meals Brand,"Ground Floor, Centre Point, Shop No. 9 &10, Mitra Mandal Chowk, Swargate, Pune",18.4971,73.8558,4.8,120.0,,Indian,"restaurant, food, point_of_interest, establishment",,https://box8.in/,,2025-10-18T11:23:41.479421
ChIJ7TXklALAwjsRvcQLFcswhEY,Relax Pure Veg,"84/2, Darpan Sarang SOC, Sahakar Nagar, Parvati Paytha, Pune",18.4904135,73.85003789999999,4.1,8227.0,2.0,Indian,"cafe, restaurant, food, store, point_of_interest, establishment",+91 70575 79889,,,2025-10-18T11:23:41.751235
ChIJO_HziRLAwjsRxOorw98wRE0,Apsara Veg Restaurant,"Udyog Bhavan, Thorle Madhavrao Peshwe Rd, Dadawadi, Shukrawar Peth, Pune",18.5038597,73.8551811,4.0,2071.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 84089 05401,,,2025-10-18T11:23:42.036477
ChIJk19Rnte_wjsRXIjgsIwrL9s,Southex Idli,"Police Chowky, near Dattawadi, Bank Of India Colony, Panmala, Dattawadi, Pune",18.5009017,73.83990899999999,4.5,34.0,,Indian,"restaurant, food, point_of_interest, establishment",,https://southexidli.co.in/,,2025-10-18T11:23:42.338812
ChIJWT0z4BPAwjsRWVthopJl58E,NANUMAL BHOJRAJ SWARGATE,"1017, Ground Floor, Central Chambers, Tilak Road, Swargate Chowk Corner, Opp HP Petrol Pump, Pune",18.5014954,73.85778379999999,4.0,3255.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 20 2447 6104,,,2025-10-18T11:23:42.592382
ChIJveACdKPqwjsRMXOPUKuxkNQ,Radha Krushna Pure Veg. Family Restaurant,"Soba Savera Co. Op. Society, opp. Yashwantrao Chavan School, Bibwewadi, Pune",18.4751345,73.8603832,4.0,2096.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 88568 76273,,,2025-10-18T11:23:42.928235
ChIJs4M0kFHBwjsRZWqbJZpRPa0,ANNA,"281, Market Yard Rd, In front of Shivaji Statue, Market Yard, Gultekadi, Pune",18.4890619,73.86913109999999,4.1,3821.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 98222 93793,,,2025-10-18T11:23:46.868483
ChIJwZl4AHvBwjsRpFr5BQd2DHM,Cafe Blaend – Your Daily Dose of Delight,"opposite pune adventist church, Salisbury Park, Gultekadi, Pune",18.4944597,73.87390359999999,4.8,463.0,,Indian,"cafe, restaurant, food, point_of_interest, establishment",+91 80876 26730,,,2025-10-18T11:23:47.136161
ChIJjxaB_WXqwjsRFo9W8B4vow8,Jyoti Pure Veg Restaurant,"A1/1, Plot No-45/46, Ground Floor, Picasso Plaza, NIBM Cross Road, Krishnakevalnagar, Shivneri Nagar, Kondhwa, Pune",18.4780749,73.8902166,4.2,8201.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 20 2683 5503,,,2025-10-18T11:23:47.436972
ChIJw89bgHnqwjsRrEnv3zmB3U4,South Samrat Pure Veg,"Prasun Senate, Building, Salunke Vihar Rd, opp. Shamrao Vithal Bank, Near The Rosary School & Jr College - Salunkhe Vihar (New Management), Wanowrie, Pune",18.4821656,73.8959022,4.1,3044.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 80870 26002,http://www.southsamrat.com/,,2025-10-18T11:23:47.690903
ChIJCSXLlpzqwjsRkLqmI62Uj10,Meghdoot's Hotel,"43-47, Bibwewadi Kondhwa Road Ganga Parisar,, Gagan Samrudhi, Gangadham Phase II, Ganga Dham, Pune",18.4809059,73.87532929999999,4.0,3622.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 88060 01009,,,2025-10-18T11:23:47.956205
ChIJV1FFcyXowjsRsgk_-CpcOt4,Signature Bar & Restaurant,"93, Sahani Sujan Park, Lullanagar,, South Road, Kondhwa,, 95, next to Signature hotel, Sahaney Sujan Park, Lullanagar, Pune",18.4842206,73.8898341,4.2,2738.0,2.0,Indian,"bar, restaurant, food, point_of_interest, establishment",+91 20 2683 7364,,,2025-10-18T11:23:48.236234
ChIJ2WsgpR3AwjsR5Z4EtLQrnlM,Mehfil Restaurant And Bar,"Aranyeshwar Corner, 49/1, Supreme Industrial Estate, Pune - Satara Rd, Ruturang Society Phase II, Parvati Paytha, Pune",18.485792,73.857259,3.9,522.0,2.0,Indian,"bar, restaurant, food, point_of_interest, establishment",+91 20 2422 9837,,,2025-10-18T11:23:48.492551
ChIJoRCTCnvqwjsR2W3iv_6mmlA,Venkateshwara restaurant,"B G Lonkar Rd, Bhatnagar Colony, Kondhwa, Pune",18.4790758,73.89632379999999,4.3,1054.0,1.0,Indian,"restaurant, food, point_of_interest, establishment",+91 70204 98665,http://venkateshwara.net/,,2025-10-18T11:23:48.816384
ChIJ0dTiMjrAwjsRjVtThk9sfFk,Kanak Restaurant,"Shankar Sheth Rd, opp. Meera Hospital, Shri Sarathi Society, Vrindavan Society, Guru Nanak Nagar, Pune",18.5015955,73.8744045,3.8,1352.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 20 2643 1195,,,2025-10-18T11:23:49.084897
ChIJa8dsqlnBwjsR23oFvx1Am4Q,Panchami Restaurant,"FVV4+2W9, S.T. Colony, Parvati Paytha, Pune",18.4925396,73.8573725,4.0,2889.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 20 2442 1999,,,2025-10-18T11:23:49.367977
ChIJWUeWlxzrwjsRUmWysU7MoPU,Atithi Veg,"serve no 15, Bhargav Stella, Shop no G1, Dhankawadi, Pune",18.4696582,73.8571127,4.5,1050.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 89830 08127,,,2025-10-18T11:23:49.640650
ChIJyXiwQifBwjsRpyFhd4WZHko,Naadbramha Idli - Fatima Nagar,"opposite Vishal Mega Mart, Fatima Nagar, Parmar Nagar, Wanowrie, Pune",18.5031451,73.9010952,4.6,125.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 75174 83489,https://naadbramha.com/,,2025-10-18T11:23:53.452168
ChIJj_osW3nqwjsRkoN3PuuDOlU,Jashn,"Salunke Vihar Rd, next to Rosary School, opp. SVC Bank, Clover Village, Wanowrie, Pune",18.4824543,73.8955304,4.1,6951.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 91588 30817,,,2025-10-18T11:23:53.801453
ChIJqVgVhj7rwjsRvQi5CU2oAtY,Tirumala Bhavan,"SHOP NO.2, HAVELI Samrudhi P S, SR.NO.18, NIBM Rd, Kondhwa, Pune",18.4794657,73.8964104,4.7,82.0,,Indian,"restaurant, food, point_of_interest, establishment",+91 88300 22336,,,2025-10-18T11:23:54.133488
ChIJoyTsxzbBwjsREVfbqtYR3-8,SHREE Maharaja Restaurant,"Jagtap Chowk, Phase 1, Wanowrie, Pune",18.4922424,73.89926059999999,4.2,1781.0,2.0,Indian,"restaurant, food, point_of_interest, establishment",+91 80073 74607,https://maharajarestaurant.org/,,2025-10-18T11:23:54.504273
